是夜在熬我.,我没有从小喜欢周杰伦，可是在我人生最无助 不知所措 迷茫 低谷 的时候是他的歌陪着我，这就是我为什么喜欢他的原因。,2020-03-07
𝕱𝖆𝖓𝖙𝖆𝖘𝖞·,"留下我的轨迹2020 03 07 17：21",2020-03-07
@T^TQGQ,每次买QQ音乐的会员都是为了听杰伦的歌。,2020-03-07
Schätzchen,给一个人最好的祝福，大概就是，希望你永远都听不懂周杰伦的歌……,2020-03-07
不染色的天,03年的冬天，给她唱了这首歌刻录在英语磁带里送给了她，不知道她现在听到了还会不会记起我，虽然我们都结婚生子，但我内心深处还有她...,2020-03-04
幸福开心的小鱼,一直没有等到你为我唱这首轨迹，泪目……,2020-03-04
木 易,我也不知道还要多久才能真正忘记你，但总归会忘记你的ghb,2020-03-04
我还有想要爱你的冲动,轨迹是爱你却深藏情绪，是爱你却把这份心思深埋心底。,2020-03-04
j。。fy,黄俊郎写的真不错啊,2020-03-04
Kelsi★,多想听着这首歌，能穿梭回到初中那青涩的时光……,2020-03-04
一朵小发发,"怀念那个用磁带听歌的年代，用铅笔倒着歌，用心把歌词抄到本子上，用单纯去看身边人看这个世界。
虽然风景只有上学路上的一颗颗榕树一片片银杏叶，只有放学路上的一排排路灯，一辆辆公交车，但那世界对我来说是永远回不去的美好。
喜欢一个人，对视就会脸红，牵手便会心跳加速。
喜欢一个人，目光所及，脑海所想都是他。
总觉得那时候是因为年轻，所以等得起，盼得起。可以熬过一个个漫长的没有任何联系假期，甚至可以等一个人几年的时间。
其实谢谢跟年龄没有关系，只不过是深爱一个人罢了，便会有看众生皆草木，唯你是青山。",2020-03-04
李知恩,她的睫毛，弯的嘴角，无预警的对我笑。不好意思，走错了。[em]e400850[/em],2020-03-04
keshi,我会发着呆，然后忘记你,2020-03-04
N7.他妈的开学了,接下来给大家带来一首《鬼姬谢谢》哈哈哈哈哈,2020-03-04
氢,好听,2020-03-03
SL,路过 想起最落魄的日子……,2020-03-03
请让小景填今日校园,我会发着呆然后忘记你，l,2020-03-03
二向箔,听得我热泪盈眶啊[em]e400867[/em]杰伦啊杰伦，我啥时候才能抢到你的演唱会门票呢,2020-03-03
○o土头o○,每听一遍都会泪如雨下的歌，就算走在大街上开开心心的时候，突然听到，也会突然哭泣。16年以来，总是收藏在歌单中但又不敢主动点开。今天突然点开，没有哭，不过还是眼眶湿润了。这是一个青春的印记，一个爱的人留下的礼物，一份刻骨铭心的旋律。,2020-03-03
吃货一枚🍲,前奏有点像慢版的断了的弦,2020-03-03
欣欣向荣,那个女孩说她喜欢这首歌，我就开了个vip来学了,2020-03-03
故事尾音,会员让我们在周董的歌里相遇,2020-03-03
Jay Tung,又想了一遍 你温柔的脸 在我忘记 之前,2020-03-03
しσw-κеy蛋蛋🌾,我的青春一去不返,2020-03-03
urien,曾经站在屋顶谈论的梦想呐喊出的声音那首歌曲环绕着一张张喜怒哀乐的脸都在一点点的匆忙流逝那是我青春最美的回忆,2020-03-02
早晚.,我爱死周杰伦了,2020-03-02
Juvenile、少年,忘不了的我的初恋,2020-03-02
FUCK,突然觉得很好听 可能对我来说太合适了 [em]e400878[/em],2020-03-02
予你稚初,我太爱轨迹了，前奏真的好听，周杰伦是一个时代，是华语乐坛的半壁江山，深爱着周杰伦[em]e401148[/em],2020-03-02
弯腰吧,那个女孩说她喜欢这首歌，我就开了个vip来学了,2020-03-02
Freya,我今天满脑子是这首歌,2020-03-02
旅行箱裡的貓,刚和宇猪分手了[em]e400622[/em]爱而不得的我们。相互好好告别了之后，她失眠到天亮在朋友圈发了这首歌。然后就下载了QQ音乐上了会员。我知道他也很难受！我好想他，超级想。[em]e400867[/em],2020-03-02
Mango,我在努力忘记你，你如果不爱我就要一直不理我，不要突然哪天回复我，让我的努力功亏一篑,2020-03-02
lissd.,"我会发着呆，然后微微笑……
老周的歌总是让我想起来我高中的恋爱，慢慢的遗憾
2020就要高考了，希望我能完成你的愿望。[em]e400832[/em]",2020-03-02
甜茶,还想在爱一次，想你了[em]e400867[/em],2020-03-02
Insomnia,100天中考，希望周董能陪我度过这段时光。,2020-03-02
没有能不能，只有想不想,我会发着呆，然后忘记你，接着静静闭上眼~~~~~[em]e400867[/em],2020-03-02
qooopowq,听完这首歌就睡觉吧！[em]e400822[/em][em]e400822[/em][em]e400822[/em],2020-03-01
蒋,我会发着呆，然后忘记你，接着紧紧闭上眼。谢谢你曾经来过。,2020-03-01
a.,我会发着呆，然后忘记你，接着紧紧闭上眼……,2020-03-01
御手洗洁,这首歌我以前以为是杰伦或方文山作词的，没想到是黄俊郎,2020-03-01
可可的慢慢,快高考了，听着轨迹，解着轨迹方程，或许不发呆地错过你是最好的方式了,2020-03-01
-咿呀,这个世界，总有人偷偷爱着你,2020-03-01
李嘉图·路,"你走的那天，我躲在被子里，哭的像个孩子
我还是会喜欢你吧，只是有点心痛吗",2020-03-01
🎩Mr.石,听周董的第一首歌，就是轨迹,2020-03-01
imDunkxxu!,有多少人用QQ音乐只为了听周杰伦！,2020-03-01
Cheshire 咻.,不开心随口就唱出了这首歌。,2020-03-01
将鸣,6,2020-03-01
ᨐ,"我会发着呆
然后忘记你
等待有人会代替你
299 喜欢你那么久了 
你还是没有喜欢我
那就这样吧
怎样都无所谓了
我们的轨迹永远都不会重合
就像我在其他人面前大大咧咧开玩笑
对你说句话都会犹豫半天
就这样吧 都无所谓了",2020-03-01
Gezelligheid,想和小凯一个耳机一块听,2020-03-01
岁月有声洗礼,之前单曲循环一天。今天在朋友圈听到这首歌我又来了。你太难忘。,2020-03-01
🌻,我会发着呆，然后忘记你。,2020-03-01
林杉,最近好喜欢这首歌[em]e400824[/em],2020-03-01
小城市的大人物ヾ,如今褪去当年的稚气，但又是什么压的他喘不上气[em]e400622[/em],2020-03-01
Paul,她不听周杰伦，她笑起来很可爱，她不想喜欢我了,2020-03-01
Seok,二月过去了，一切都好。,2020-03-01
洛城,我会发着呆，然后忘记你.  我想没有人会代替你，我会一直想着你.,2020-02-29
Mojito,还有100天高考，挺难过的，但我还是要对每一个自己说，加油！,2020-02-29
,或者我再等等你 你就会回来吧,2020-02-29
Miss.Super!,想着哪一天会有人代替 让我不再想念你...\n,2020-02-29
琪,又想了一遍，你温柔的脸。,2020-02-29
且听风吟࿔,闭上眼睛。,2020-02-29
Melo,我伦年轻的时候唱功也是巅峰，虽然他很少唱别人的歌，其实，他的歌才是最难唱的,2020-02-29
呵无聊,昨天嘉年华上海站首场 杰伦唱了轨迹 旁边女孩听到前奏 哇地一声哭了出来,2020-02-29
北宸,当年表白被拒绝哭了一晚上，一直听《轨迹》听到晚上五点多，现在我是基本不会因为男女感情这种事大哭大闹了，不过总感觉现在工作时的恋爱和当年校园的恋爱缺少了一些什么，少了一些什么呢，或许就是那个半夜在宿舍被窝里偷偷哭着听《轨迹》的我吧,2020-02-29
仓鼠,心里的眼泪 模糊了视线 你已快看不见,2020-02-29
24,该评论已经被删除,2020-02-29
Lightsaber,还有100天高考，挺难过的，但我还是要对每一个自己说，加油！,2020-02-28
百事可爱ʚ ɞ,17岁，终究是回不去了。,2020-02-28
洁,我会发着呆，然后忘记你 没有需要忘记的人 哈哈哈,2020-02-28
哈利路亚,[em]e400834[/em]曾经也为一个人哭得撕心裂肺，现在终于也能够淡淡一笑说那时候年轻真好,2020-02-28
绺绺,6年前在出租屋里为你哭的撕心裂肺，永生难忘。,2020-02-28
Enchanted,还有100天高考，挺难过的，但我还是要对每一个自己说，加油！,2020-02-28
@   年轻人,初听不知曲中意，再听已要vip,2020-02-28
闹🙈,还有100天高考，挺难过的，但我还是要对每一个自己说，加油！,2020-02-28
闹🙈,“我和你妈同时掉进水里，你会怎么办？”“我会发着呆，然后微微笑，接着紧紧闭上眼。”[em]e400836[/em],2020-02-28
秩 序。,最近因为疫情关系 专门开了绿钻 来听周董的歌 &nbsp;平时很少上网听 &nbsp; 听了一些歌 &nbsp; &nbsp;都是我的青春回忆 加油！！,2020-02-28
任去来,做英语的时候就有一种，发着呆然后微微笑，接着闭上眼。,2020-02-28
C'est la vie,04年初三的暑假循环播放，一晃都这么多年了,2020-02-28
Y.,这首歌实在太好哭了，不敢多听[em]e400843[/em],2020-02-26
碧海蓝天万里晴,发着呆，试着忘记你,2020-02-26
逃跑的夏,如果有一天我们还会再见面,2020-02-26
fantasy,《轨迹》,2020-02-26
已注销,王若雪，我还是好喜欢好喜欢你,2020-02-26
荼蘼,每当心情不好的时候就会回来听，一听完，心情更加的不好。,2020-02-26
Athos♥️½,每次买QQ音乐的会员都是为了听杰伦的歌。,2020-02-26
王咸鱼🐟,想要对你说的不敢说的爱，会不会有人可以明白，我会发着呆然后忘记你接着紧紧闭上眼。唱进了心里,2020-02-25
Rave,每次买QQ音乐的会员都是为了听杰伦的歌。,2020-02-25
左左呦z,Jay的（轨迹），Tank的（专属天使），也许是我这辈子唯一能让我流着泪唱完的歌了吧。音乐真的很神奇，明明摸不着，碰不到，可偏偏却可以让你自以为埋藏在心底的记忆重见天日。从模糊到清晰，曾经的一切就像电影般一幕幕历历在目，充满欢声笑语、无奈伤心……,2020-02-25
ZR,每次买QQ音乐的会员都是为了听杰伦的歌。,2020-02-25
云,我会发着呆，然后忘记你，接着紧紧闭上眼！,2020-02-25
晒太阳の,上高中的时候 默默喜欢一个人，因为上学知道不可能的，就不想说出来 必须要忘了他，听这首特别伤感，我会发着呆然后忘记你接着紧紧闭上眼，但是这个人最后还是成了我老公[em]e400829[/em],2020-02-25
小灰灰,Neo Retros是一支来自波兰华沙的小众乐队，活泼又调皮，看歌词本应是严肃而沉Neo Retros是一支来自波兰华沙的小众乐队，活泼又调皮，看歌词本应是严肃而沉重的话题，却被唱成了青春又温暖的调调，让人回想起童年里的蝉，记忆里的风，依旧年轻的爸妈，孩子们在大街小巷散着欢儿骑自行车——当卡农的旋律缓缓切进来的时候，你的耳朵有没有被感动到？,2020-02-25
小灰灰,周杰伦,2020-02-25
柔儿.,我是一只有感情的“狼”.,2020-02-25
柔儿.,我会发着呆，然后忘记你...闭上眼睛还是会看见你离去的身影...,2020-02-25
,当时明月在，曾照彩云归～,2020-02-25
农夫叁拳,满是青春回忆的歌之一～,2020-02-25
洛基,又想了一遍，你温柔的脸，心里的眼泪，已模糊了视线,2020-02-24
山丘,好想人生留下痕迹，好像也没有留下痕迹……这就是我的轨迹,2020-02-24
🐬,既然你要走啦，我想，我也留不住你。我爱你，只有歉意和悔意。对不起，我这个人真的好差劲，越是爱一个人越是逼着她离开。我想我的努力已经都变成了骚扰了。那我也只能适可而止，自己喜欢了四年的女孩呢，唉，相爱的这八个月，会是我一辈子的记忆。事情到了这一步，我想离开你才是对你最大的尊重。但是真的如果有一点机会我都不想放弃。我多想推倒重来，也无数次希望这是个恶梦，可是事情已经发生了。对不起。ljq,2020-02-24
🐬,既然你要走啦，我想，我也留不住你。我爱你，只有歉意和悔意。对不起，我这个人真的好差劲，越是爱一个人越是逼着她离开。我想我的努力已经都变成了骚扰了。那我也只能适可而止，自己喜欢了四年的女孩呢，唉，相爱的这八个月，会是我一辈子的记忆。事情到了这一步，我想离开你才是对你最大的尊重。但是真的如果有一点机会我都不想放弃。我多想推倒重来，也无数次希望这是个恶梦，可是事情已经发生了。对不起。ljq,2020-02-24
EASE,我真的会发着呆 然后真的真的真的会忘记你 我发誓,2020-02-24
Augenstern🤍,初听不知曲中意，再听已是vip,2020-02-24
Nemuy,29号深圳场次轨迹听的我热泪盈眶！！[em]e400867[/em][em]e400867[/em],2020-02-28
N °9,听着杰伦的歌，看着方文山的词，一下就可以把你的回忆拉回曾经。那些开心的！难过的！傻傻的画面就这样出现在你脑海！这…只有周杰伦的歌能做到。,2020-02-28
冰,我会发着呆然后微微笑接着紧紧闭上眼,2020-02-28
卟铎,这首歌就是眼泪的代名词！,2020-02-28
D。D,时间是良药，希望时间可以改变,2020-02-28
Rich.Plover,神作,2020-02-28
He-YYao,梦里的我跟你说 我怕有一天我会发着呆 然后忘记你,2020-02-28
👑   Chenny,去年本命年第一次认真恋爱，然后短短四月就分了手，才终于听懂情歌,2020-02-28
牛 大，,我的爱太随意了吗？,2020-02-28
。,演唱会这首音乐一起从头哭到尾,2020-02-28
💭,我想你了，但是我们没可能了,2020-02-27
wby~,我爱死他了怎么办,2020-02-27
try,你的发香，散的匆忙，我已跟不上,2020-02-27
蒙娜丽莎不爱笑,今天和你加回了好友，人生的里程碑啊，开心,2020-02-27
剑仙,“我和你妈同时掉进水里，你会怎么办？”“我会发着呆，然后微微笑，接着紧紧闭上眼。”[em]e400836[/em],2020-02-27
此生唯爱Y,每次听轨迹的时候，被暗恋所创伤的心中都会感慨万千，的确我会想着你，接着闭上眼，然后走自己的路不再回头。,2020-02-27
Redamancy,与你相逢便是贵人,2020-02-27
...,这是你给我推荐的歌啊 我怎么可能说忘就忘 两年啊,2020-02-27
Starlight,可能 不可能 还是有可能  这三种不同的意思,2020-02-27
PuffDady,发呆真的能忘记一个人就好了[em]e400867[/em],2020-02-27
木木呆呆,为杰伦歌冲绿钻的，举手[em]e400826[/em][em]e400833[/em][em]e400850[/em][em]e400825[/em],2020-02-26
木木呆呆,好听！,2020-02-26
怪寳,29号深圳场次轨迹听的我热泪盈眶！！[em]e400867[/em][em]e400867[/em],2020-02-26
💝 Tenderness,我会发着呆。。然后忘记你,2020-02-26
安,一般不会听这首歌  会让我直接流泪   想哭了就来听听,2020-02-26
清欢,五年了，没有在等你，也没有喜欢上别人,2020-02-22
藤原大海,属实是心声了,2020-02-22
藤原大海,我不会忘记……,2020-02-22
xxx,偶像的偶像的歌   咱必须支持[em]e400408[/em][em]e400408[/em][em]e400408[/em]  太好听了！,2020-02-22
Iktsuarpok,cah,2020-02-22
勿忘心安,五年了，没有在等你，也没有喜欢上别人,2020-02-22
张雅琼,杰伦的歌 让人好温柔地在心痛,2020-02-22
北城以喃。,这个歌  失恋的人不能听    会想不开的,2020-02-22
夏末,爱听这首歌的朋友们想必都有一段难以忘怀的感情。恩，记得就好，记得那个在一起美好的时光，也挺好。[em]e400833[/em],2020-02-21
吴越,WB,2020-02-21
№╭ァ.欣,当他放掉我之后，才发现自己听懂了所有悲情的歌，一边哭着一边唱着那句：我会发着呆，然后微微笑，接着紧紧闭上眼，又想了一遍你温柔的脸，在我忘记之前。,2020-02-21
w,一年多没听这首  被催婚的八五后来听听[em]e400824[/em],2020-02-21
Forever Young,伦啊，你的歌也太能抗揍了,2020-02-21
A，B，C没有D,不敢忘记你，就像在背叛自己。害怕唱到心窝的词。好想钟你一生，荧惑女孩。,2020-02-21
岁月有声洗礼,10475我会发着呆然后忘记你,2020-02-21
Miss.汪,杰伦的歌是我的整个青春！想起以前每天在被窝悄悄听着MP3 ，生怕宿舍老师发现。很怀恋！,2020-02-21
.,在我忘了前，眼泪已模糊视线[em]e400622[/em],2020-02-21
JAY  Chou,该评论已经被删除,2020-02-21
迷踪,"这是我学会的第一首杰伦的歌，也是当着全班人的面唱的第一首歌，我记得最后一句我拖了一个长长的尾音，掌声雷动，我又唱了半句。
大家起哄～
那一年我还是少年，干净而又憧憬着美好
而现在我只会熬着深夜，一遍又一遍听着杰伦，细数再也回不去的时光，哭到撕心裂肺。
一切都回不去了
对吗？可是我还是走不出来？～",2020-02-21
三件变一件菌*,我会发着呆然后忘记你,2020-02-21
5,"他温柔的冲我笑
还徒步送我回去   告诉我回到家和他说

这就是我的初吻  第一次和男生接吻  第一次和我爱的那个男孩接吻   可能我以后还会有很多个吻   但是这次的感觉   我那通红的脸和不敢闭上的眼睛
永远值得我怀念。",2020-02-21
雨,深爱一个人十年，可我把他弄丢了，再也回不去了。时间再长也根本忘不了一个深爱的人…tmy,2020-02-21
ViVi zhang,昨天嘉年华上海站首场 杰伦唱了轨迹 旁边女孩听到前奏 哇地一声哭了出来,2020-02-20
、̶安̶,很有感触的一首歌！04年在网吧熬着通宵戴着耳机一遍一遍的给对方唱着这首歌。曾经的网恋多么懵懂无知！有些歌真的不适合拿出来听了。那时候活的多纯粹  哈哈,2020-02-20
Lee JongSuk,好悲伤,2020-02-20
Augenstern🤍,真的爱了这首歌,2020-02-24
Augenstern🤍,轨迹真的好好听  还有一版是醇享版也好好听[em]e401236[/em],2020-02-24
one,王若雪，我还是好喜欢好喜欢你,2020-02-24
已注销,王若雪，我还是好喜欢好喜欢你,2020-02-24
追梦赤子心,我会发着呆，然后忘记你，接着紧紧闭上眼。呵呵,2020-02-24
Curry MVP,真的爱了这首歌,2020-02-24
ＭＴˉ,初听不知曲中意，再听已是vip,2020-02-23
🍓,我会对未来永远充满希望，永远心怀感恩，永远的来日可期！希望那个你也是！[em]e400832[/em],2020-02-23
小甘,有多少人为了听周杰伦的歌开会员？,2020-02-23
小糯米,不知为何，至今不喜欢其他歌手，独爱周杰伦小公举,2020-02-23
逆鳞,分手那晚的无限循环,2020-02-23
笑,看歌曲简介。太美,2020-02-23
陪伴是最长情的告白,真的很好听一听这首歌有三年了,2020-02-23
陪伴是最长情的告白,好听,2020-02-23
成翔之路漫漫其修远兮,我恨周杰伦，学生时代给我听成了一个忧郁王子,2020-02-23
clearlove,会员到期了，你们说还要充吗？杰伦的歌，真的舍不得。,2020-02-23
乖乖听话,该评论已经被删除,2020-02-23
那些年,晚安,2020-02-23
,小时候其实不懂听歌，只知道好听，周董的歌自然好听，听了很多年；长大了些开始关注歌词，经常誊写各种歌词在日记本里，表达心情，觉得歌词才是一首歌曲的灵魂。不听周董已经很久，突然再听到这首歌，各种滋味涌上心头，词和曲作为一个整体打动着我,2020-02-23
♡,小时候不懂的歌，长大后突然全部都懂了,2020-02-23
没有精神,我可以听好久好久的周杰伦,2020-02-22
Breathe,亲爱的，我再怎样有错，我也没有去和别人谈恋爱，可是你悄悄丢下我和别人成了情侣，我希望你能给我说一声，哪怕是让我滚呢，偏偏要等我自己去发现，你可真是绝情,2020-02-22
xxx,我恨周杰伦，学生时代给我听成了一个忧郁王子,2020-02-22
散白,我恨周杰伦，学生时代给我听成了一个忧郁王子,2020-02-22
镜花水月,经久不衰,2020-02-22
无限室内设计工作室,我庆幸我的青春活在了周杰伦的时代！现在的歌都是什么啊，无法听！,2020-02-20
卷毛妹妹,我会发着呆 然后忘记你,2020-02-20
冰糖葫芦五加皮,枯了[em]e400867[/em],2020-02-20
失落的鳄梨,现在呀没有不再喜欢一个人了所以听这首歌没有那么多愁善感了哈哈哈再也不会想起画面了,2020-02-20
怪力少年,该评论已经被删除,2020-02-20
The Dream Bridge,我会永远记得我心中那个完美的五月，因为那时的你在我心里就如晚霞照射下的球场，每进一个球我都会瞥向那耀眼的落日。,2020-02-20
Leo,好听\n\n,2020-02-20
晴天,打卡,2020-02-20
Youth youth classic pain,我会发着呆，然后忘记你，接着紧紧闭上眼。当年和初恋分手的时候，听着这个歌哭了一晚上，第二天眼睛肿的睁不开，但是再听还是会哭。周杰伦给我们安慰和感动是任何人无法代替的。这么多年过去再听到这首歌，只有默然。,2020-02-20
马少,他就是Mp3时代。,2020-02-20
H、,好希望有那么一天 不在想念你,2020-02-20
Lisa,有多少人最后还是放弃了当初最喜欢的那个人,2020-02-20
董冬咚,现在呀没有不再喜欢一个人了所以听这首歌没有那么多愁善感了哈哈哈再也不会想起画面了,2020-02-19
天道总司,各位，单曲循环刷起来，直到离开,2020-02-19
1.002,又想了一遍你温柔的脸,2020-02-19
..与星*,生活简单就好，不需要太多故事，因为故事一般都曲折，再见了，我的爱人，祝安好,2020-02-19
哎呀呀,小狗，你现在和他过得好吗？我很想你...,2020-02-19
重耳,一个80后男生。。听到轨迹的前奏。。一切初中时期的青春回忆立即再现。。这就是周杰伦的魔力。。,2020-02-19
笑而不语,我高中暗恋一个文静的女孩子，她笑起来很可爱，我当时没有告白，现在已经大学毕业工作5年了，已经记不得她的脸了，也忘了她的名字。。。周董每首歌都能带我回忆起我的童年，回忆起当年的美好，懵懂的青春,2020-02-19
下巴癖,其实 我真的不开心，一切都糟透了。,2020-02-19
🐬,既然你要走啦，我想，我也留不住你。我爱你，只有歉意和悔意。对不起，我这个人真的好差劲，越是爱一个人越是逼着她离开。我想我的努力已经都变成了骚扰了。那我也只能适可而止，自己喜欢了四年的女孩呢，唉，相爱的这八个月，会是我一辈子的记忆。事情到了这一步，我想离开你才是对你最大的尊重。但是真的如果有一点机会我都不想放弃。我多想推倒重来，也无数次希望这是个恶梦，可是事情已经发生了。对不起。ljq,2020-02-19
达蒙,我会发着呆，然后忘记你，接着紧紧闭上眼。当年和初恋分手的时候，听着这个歌哭了一晚上，第二天眼睛肿的睁不开，但是再听还是会哭。周杰伦给我们安慰和感动是任何人无法代替的。这么多年过去再听到这首歌，只有默然。,2020-02-19
KANGKANG✨,我会发着呆，然后忘记你。该早点睡觉，明天继续努力,2020-02-18
fantasy,《轨迹》周杰伦,2020-02-18
癸水,JPY，你还好吗,2020-02-18
红桃Q,“我和你妈同时掉进水里，你会怎么办？”“我会发着呆，然后微微笑，接着紧紧闭上眼。”[em]e400836[/em],2020-02-15
你妹啊,真的是杰伦的《晴天》和《轨迹》真的听不够。[em]e400622[/em][em]e400622[/em][em]e400622[/em],2020-02-15
♫,每次买QQ音乐的会员都是为了听杰伦的歌。,2020-02-15
Eric,情人节快乐,2020-02-15
20Sete,无可代替的一个人,2020-02-15
来日可期的特西,有一种过往叫轨迹,2020-02-15
with your ghost,我会发着呆，然后微微笑，接着紧紧闭上眼。  还记得见最后一面的时候，特意说了句再见，刚说完眼泪就快出来了，所以转身挥了挥手，我不是为了耍帅，我只是想要保留下最后的尊严,2020-02-14
阿郝真的很严格,该评论已经被删除,2020-02-14
陪伴是最长情的告白,好听,2020-02-14
要努力去见王俊凯啊.,听到这首歌心情也不禁的被带动 会难过 会流泪 回想起从前 我会发着呆然后忘记你 接着静静闭上眼  听着歌闭上双眼泪水不断的溢出溢出,2020-02-14
你的样子。,我不知道我为什么这么喜欢周杰伦的歌，就觉得我应该喜欢，  觉得就是我,2020-02-14
可可西里的远方,好听,2020-02-14
cici 🎀,在一起的日子是甜蜜的，当时听他唱这首歌给我的时候，崇拜极了，但他却说不能送给我，因为他唱的好多歌都适合分手，最后，分手的时候，他把这首歌录了送给我，苦涩！,2020-02-14
嘤嘤嘤,我终于忘记你了,2020-02-14
靓仔@,小时候没觉那么好听 现在觉得巨好听！,2020-02-14
归墟,我会发着呆，然后忘记你，接着静静闭上眼，想着那一天会有人代替，让我不再想念你。,2020-02-14
宁昼,没谈过恋爱，所以这首歌我可能不能真正明白什么意思，但在我心里觉得很像我小时候的一个大姐姐，她也是那么温柔，但后来不知道怎么了离开了我，现在我也还在想她，想着她的温柔,2020-02-14
我在转弯漂移,这首我感觉是他最悲伤的情歌了,2020-02-14
Words,最喜欢之一,2020-02-14
Dz,买的第一首单曲 分开的那天,2020-02-14
奶牛🐮,你不会知道你有多难忘，不会知道原来没有任何人可以替代你，不会知道我可以恨你恨到想假装一辈子的幸福，不会知道那一天我多么渴望你可以留在我身边，你不会知道我已经为你哭完了所有眼泪，不会知道我之后的笑容藏着那么多的痛苦，不会知道三个月的感情要了我三年的睡眠，不会知道我爱你已经变成我的习惯，你什么都不知道，却也希望你永远不会知道……,2020-02-14
山山而川,我终于忘记你了,2020-02-14
轸念,有人吗[em]e400867[/em],2020-02-14
ʕ•ᴥ•ʔ,该评论已经被删除,2020-02-14
ʕ•ᴥ•ʔ,情人节快乐,2020-02-14
你忘记了，,你走了真好，不用再害怕你会走了,2020-02-10
MICHAEL,轨迹这首歌是我唯一放在喜爱里不怎么去听的歌。,2020-02-10
超喜欢啊豆呀~,无敌！,2020-02-10
Jason、,现场版最完美 超越cd,2020-02-10
樱木花道绝杀,刚刚知道了喜欢了几年的男孩有了女朋友,2020-02-10
洛🐰熙,该评论已经被删除,2020-02-10
Alone.,我真的好想你 对不起 我眼睛又肿了,2020-02-10
小赖要长矮,该评论已经被删除,2020-02-10
小赖要长矮,初恋太痛了 是真的心痛,2020-02-10
路小雨_,刚刚知道了喜欢了几年的男孩有了女朋友,2020-02-09
叁木雲治,初恋专属，仅有一首！,2020-02-09
轨迹,一听这歌就想起小时候,2020-02-09
———————《时光机》,我暗恋的那个女孩的QQ被我亲手删除了哈哈哈,2020-02-09
Orbe,不能説结巴没有创造经典的能力 这首弦乐堪称跨世纪[em]e400836[/em],2020-02-09
淡水海边,在评论里可以看到很多悲伤的故事，因为不完美才是人生的常态。,2020-02-09
夜雨声,2020年发生的一切都在说要好好珍惜，可是2月5号，你和我说我们结束吧。那一夜我一个人静静地呆了一夜，时隔7年，我都没有流过眼泪，因为你我整整哭了一晚上。遇见你我本以为你会和我一起相爱一辈子，我们不一直好好的嘛，就连吵架都没有过一次。所有发生的这一切让我来不及接受，对你第一次失望了。我会发着呆，然后忘记你，心里的眼泪就留给自己吧，也许真的我本适合一个人吧[em]e400842[/em]！从此不谈过往，不恋你，不想你，就一个人吧！我的生活还要继续，愿你一切都好，那个曾经爱着你的夜无声。,2020-02-09
伍岁就挺胖,"你以为毫不在乎你的人，
在聊天窗口写满了想对你说的话。
那个果断删除拉黑你的人，
在另一个地方悄悄地关注着你的喜怒哀乐，
那个你以为再无瓜葛的人，
在无数个脆弱的黑夜里，
忍了一万次想要联系你的冲动，
这些，你都不知道。
只是知道他没有消息了。",2020-02-09
不瘦回86斤不改网名,加油哦,2020-02-09
鬼蓝.,我会发着呆 然后忘记你,2020-02-09
五气偏全定吉凶,过去是不可能回来了，每人的生命都会有个缺口,2020-02-08
0,可以删除你吗,2020-02-08
橙色之夏,说出来你可能不相信，我刚又重温了一遍《寻找周杰伦》[em]e400867[/em]03年的电影，结尾《轨迹》bgm和Jay一起出来，给我整哭了[em]e400867[/em],2020-02-08
xiaoxiaojiang22,"深圳嘉年华演唱会唱了这首歌，前奏响起的一瞬间想起高中时代听这首歌泪流满面的画面，历历在目...希望每位听这首歌的朋友都能开心,千万别难过的时候听……",2020-02-08
xiaoxiaojiang22,想听哪首歌就单曲循环吧，因为每一次听的心情都不一样,2020-02-08
😎,好久没听这首歌了就好像我好久没想过你了但不代表我...,2020-02-08
忧然自得,2020年，我终究败给了生活，败给了时间，今天下班之后，车上的广播播放了这首歌，以前听不懂的厌烦感荡然无存！靠边，停车，掩面哭泣,2020-03-22
最废的柴🎭,那一年，听着这首歌坐在门口的我似乎忽然想明白了，突然看开了，也终于下定决心忘记你，说了很多次分手，却只有这次如此坚定。那时的我多么绝望啊，每天期盼着，迷茫的等待着，终究等不到你。连分手都没能激起波澜，那时的我简直可笑又愚蠢啊。你一次次伤我，我一次次选择原谅，一次次崩溃，终于忍不了了啊。后来你回来找我的那些日夜，我痛苦不堪，我也想重新开始但我太了解你了，你不会真正改变，即使真会改我也无法再一次次相信这虚妄。后来的日子，也会想起你也会难过，毕竟你曾是我挚爱的少年阿。,2020-03-22
独臂刀大战座头市,这首歌是男朋友唱给我听 被感动了 然后一直单曲循环,2020-03-22
Anohana,怎么隐藏 我的悲伤,2020-03-22
.,她剪了短发，好像温柔了许多，好像过得很好，好像也没那么好，其实我也不知道，我已经很久没有见过她了。,2020-03-22
璺の玺。,每次买QQ音乐的会员都是为了听杰伦的歌。,2020-03-22
Miss.蘑小葵,私以为这是周杰伦唱的最深情的慢歌。,2020-03-22
kiss,这首歌是男朋友唱给我听 被感动了 然后一直单曲循环,2020-03-22
麦妹妹,每次买QQ音乐的会员都是为了听杰伦的歌。,2020-03-22
藥,录音机时代无限循环的歌，至今歌词都能默写出来,2020-03-21
Stellalou,音乐是会保存记忆的，抱歉没能陪你去看周杰伦，你也没能陪我去看五月天，但我努力过啦，希望你永远都是最初那个简简单单喜欢周杰伦喜欢足球喜欢lol的男孩子，祝安好。,2020-03-21
安い静,学生党虽然穷，但每个月还是会续费绿钻，只因为他是周杰伦,2020-03-21
